Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
23.764727433701935,3,26.70842677948578,2,4.163683801465302,3.0,2.672632397069397,0,1,0,1.672632397069397,20351.854213389743,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False
34.083460847401255,1,9.0,3,4.726208692485893,4.4524173849717865,4.0,0,3,0,1.2737913075141065,22178.250382542203,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
34.56990519709146,2,8.071682467151422,3,5.856635065697154,3.0,3.286729868605692,0,3,0,2.0,23117.555687036613,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
31.972053173240933,1,14.916159519722802,3,4.0,3.6759822755863554,3.620088622068223,0,2,0,1.3240177244136446,21104.53624814179,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
24.960478386798865,1,20.40910028963739,3,5.0,3.4960478386798863,4.984191354719546,0,3,0,2.4960478386798863,21233.07113890376,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
32.872851100131065,1,15.923710660078639,3,4.0,4.974570220026213,2.0,0,4,1,1.0127148899868934,22877.63126819038,True,False,True,True,False,True,False,False,False,True,True,True,True,False,False
28.96966160195788,1,16.068261395594767,2,4.0,4.99241540048947,6.962077002447351,1,4,0,0.0,17404.068261395594,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
33.32854506510536,1,14.95690558594821,3,2.6570901302107135,3.0,5.6570901302107135,1,1,0,2.0,21111.314180260422,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
44.0,2,7.63384495468989,2,4.36615504531011,4.316922477344945,6.36615504531011,0,3,0,1.0,17362.0,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False
28.154880619984866,1,14.034149279982707,3,5.0,4.0,3.0,0,4,0,2.0,20834.414626800044,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False
51.0,3,7.0,3,4.0,3.0,5.0,1,1,0,1.2584316202918182,23406.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
54.80811605427926,1,8.911966841634497,2,3.0,3.0,3.1760663167310064,0,1,0,0.5440165791827516,17470.79229842529,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False
45.914655489133324,1,33.452495346108776,3,3.6360707637298253,4.272141527459651,2.0,0,3,0,1.2721415274596501,25336.806759785464,True,False,False,True,True,True,False,True,False,True,False,False,True,True,False
22.0,1,18.768506971629826,3,4.778936628546272,3.0,2.7789366285462718,0,4,0,1.2210633714537285,21303.0,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False
32.086410884797615,1,35.41672652761609,3,5.0,4.021602721199404,2.043205442398808,0,3,0,2.956794557601192,22157.583273472384,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False
21.510848564126015,2,8.0,2,3.7481919059789974,3.503616188042005,3.2590404701050124,0,4,0,0.7481919059789975,17043.49638381196,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
21.23125290204428,1,19.07498839182288,2,1.8843735489778601,4.115626451022139,2.0,1,2,0,1.55781322551107,16633.72182131218,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
32.0,3,27.0,4,6.0,3.0,5.0,1,3,0,1.3611891963506018,23237.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
42.484723862982236,3,11.26929103499013,3,3.9461417930019738,4.0,3.1615746209940783,0,2,1,1.0538582069980262,28038.870544562786,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False
44.041316315461636,2,16.40119665041967,3,4.679940167479017,3.0,3.0,0,2,1,1.0,28998.839222177226,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False
35.42987860990514,1,8.480875984519583,3,3.753187335913403,3.0,2.246812664086597,1,3,1,1.246812664086597,23460.310559382353,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
40.30668701697975,1,22.192006105093924,2,3.730668701697975,3.0,2.3466564915101253,1,3,1,1.0,17436.730668701697,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False
22.23733732297303,1,20.2515681894146,3,5.07911244099101,3.0,3.0,0,2,0,1.5395562204955051,20170.840089766894,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
30.889531874808448,1,15.713109288654394,3,5.0,3.2720528232692567,2.0,1,3,0,1.2720528232692567,21526.91920765096,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False
26.215887429292927,1,22.107943714646463,2,3.1079437146464644,3.8920562853535356,3.323831143939393,0,1,0,0.10794371464646435,17372.35233771212,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False
34.68529801611587,2,22.294039677682534,3,4.3147019838841265,3.0,5.05589404834762,0,3,1,1.6852980161158735,23173.664635709913,True,False,False,True,True,True,False,True,False,True,True,False,True,True,False
20.837417754200892,1,9.908129112289956,2,3.9081291122899553,3.0,3.1837417754200894,0,4,1,1.0,20110.861924279405,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False
30.069740515746005,2,29.19798406892092,3,4.89538922638099,4.965129742126996,3.0,0,3,0,1.069740515746007,26017.83572836603,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
27.627664569285663,2,10.02321173987012,2,3.4883941300649397,3.0,1.5116058699350603,1,1,0,1.0,17851.97678826013,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
33.0,1,23.0,4,6.0,5.0,3.0,1,4,0,1.3013522154197548,22597.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
38.5490127315639,1,22.576163639664536,3,3.369534544134186,3.3423836360335466,5.630465455865814,0,2,0,1.3423836360335466,21437.342383636034,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
51.201246739428925,1,12.78783029013366,3,4.586583550704739,4.1731671014094776,2.0,0,4,1,1.0,29172.402493478858,True,False,True,True,True,False,False,True,False,True,True,False,False,True,False
35.37277516614806,3,8.758185011076538,2,3.241814988923463,3.241814988923463,4.516370022153074,1,4,1,1.2418149889234626,20156.508348732794,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False
46.842170865838625,2,16.874948064544423,4,4.256576213923391,4.256576213923391,2.256576213923391,0,3,0,1.7434237860766093,27194.815035042855,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False
34.88059494662669,1,15.223881010674662,3,4.0,4.611940505337331,3.611940505337331,0,3,0,1.611940505337331,23359.80597718147,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
25.31779213767548,2,25.529653562792465,2,3.894069287441507,4.0,2.0,1,1,0,0.0,17412.470346437207,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
37.60627748635069,1,17.970401830639755,3,3.303138743175347,3.0,6.5452918852369795,0,3,0,2.0,25049.515693715875,True,False,False,True,True,True,False,True,False,True,False,False,True,True,False
46.062430793544436,2,32.062430793544436,3,1.0937569206455566,3.1875138412911133,4.812486158708887,0,3,1,1.9062430793544434,21399.250166095495,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False
39.96628288246345,1,26.27497401561365,2,3.57717278328755,3.57717278328755,3.42282721671245,1,3,1,0.5771727832875501,30779.427848377334,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False
24.211508052794727,3,20.105754026397364,3,3.122861558488596,3.877138441511404,3.0,0,4,0,1.754276883022808,21392.27993818116,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False
49.69859846323568,2,19.867601024509543,3,3.5661994877452283,3.0,3.6985984632356845,0,3,0,1.1323989754904564,32126.0,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False
28.482544521873237,3,9.482544521873239,3,5.8391518260422535,3.839151826042254,4.1608481739577465,1,4,0,2.0,21191.300491998973,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True
29.0,1,9.0,3,6.0,3.0,7.0,1,3,1,1.441957674851033,22142.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
29.56474334940287,1,17.117522168657096,3,3.8117522168657096,3.0,2.8117522168657096,0,4,1,1.6235044337314197,21196.01196453015,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False
52.80801556940949,1,9.48342412302586,2,3.0,3.0,2.03315175394828,0,1,0,0.25828793848707,17465.64918289277,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False
20.0,1,10.0,2,3.0,5.0,2.0,0,3,1,0.8814507796750214,17973.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
31.38951048624434,2,21.612727264235282,3,3.7220979027511323,4.722097902751132,2.0,0,4,0,0.0,17029.943076930263,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
29.357677070874423,1,30.193953867267776,2,3.806046132732225,3.193953867267775,5.2241845309289,1,2,0,0.19395386726777486,17026.83627679639,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
26.15871540159357,2,27.120183514058063,3,4.120183514058061,4.0,2.1201835140580614,1,2,0,2.0,20822.755045120433,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
27.02731906166593,1,9.287801563890115,2,4.0,3.6848793744439536,3.7121984361098845,0,1,0,1.3424396872219768,17364.63024125111,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
23.487431440060433,1,13.932786790022663,3,4.689071069992446,3.0,2.689071069992446,0,1,0,0.6890710699924458,21609.907649670142,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
22.288259747137452,2,19.288259747137452,2,1.5153038988549816,3.742348050572509,1.742348050572509,0,5,0,1.0,17722.441298735688,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False
26.109289693117795,1,7.739526462078528,3,4.0,3.0,4.5546448465588965,1,3,0,2.815118384480368,20969.520947075842,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
28.770043519317735,1,24.38502175965887,3,4.385021759658867,3.0,3.0,1,4,0,1.0,21070.074891201704,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
31.503072879039323,1,14.687884109879915,2,3.3121158901200847,5.0,5.624231780240169,0,3,0,1.0,20339.7576821976,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False
19.0,2,13.125779713327999,4,4.0,3.6247400955573337,3.0,0,4,0,2.2494801911146673,20565.756757515508,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
27.845217330627843,1,12.61304332656961,2,3.461304332656961,5.0,4.693478336715195,0,5,1,0.0,17037.84826100609,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
25.241591707261623,1,21.055660926701734,3,5.0,3.524159170726162,5.0966366829046486,0,3,1,2.524159170726162,21232.56513492693,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False
31.455856626607684,2,19.455856626607684,2,4.151952208869228,5.0,5.392191164523087,1,1,1,0.0,17302.759761044344,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False
54.15913552677238,1,27.320072039435637,2,3.0,4.1600360197178174,4.35985592112873,0,3,1,0.8399639802821826,24998.717910856365,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False
21.003917183917743,2,17.509792959794353,2,3.3346390613059134,3.0,2.0,1,3,0,0.1673195306529568,17325.844432021102,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
47.911747085900274,1,35.70214641491342,3,4.0,3.988968385737534,2.988968385737534,0,3,1,1.0,30530.53011656399,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False
34.0,3,27.992727751502212,3,4.7495454844688885,4.2504545155311115,3.4990909689377765,1,4,0,1.2504545155311118,27018.929095577147,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False
38.51735278022201,2,10.276029170333015,2,3.2413236098889953,3.0,4.723970829666985,0,2,0,0.7586763901110049,17086.965294439557,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False
42.64324235428972,1,17.713515291420567,3,4.0,3.6432423542897165,3.3216211771448583,0,3,1,2.0,32126.0,True,True,True,False,True,False,True,False,False,True,False,True,False,False,True
24.70614739475983,1,15.487470684217095,4,4.243735342108548,5.0,3.9749413684341897,1,3,0,2.0,21077.46241205265,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False
51.05182222898025,2,33.05182222898025,3,3.841970371496709,3.0,2.841970371496709,1,5,1,2.0,32126.0,True,False,True,True,True,True,False,False,False,True,True,False,True,False,False
24.23287148691607,2,10.767128513083929,2,3.4703190541017856,3.9406381082035713,2.0,1,2,0,0.0,17321.11872378359,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False
38.979497865115526,2,10.506150640465341,2,4.004100426976894,3.995899573023106,2.9917991460462114,0,4,1,1.0,17356.47744765163,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False
49.25629074794941,2,12.251715658531657,3,3.1247140569113903,3.0,2.8752859430886097,1,3,1,1.8752859430886095,23448.369567081318,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
51.38537588304736,2,27.292482339052764,3,5.385375883047362,4.229248233905277,5.229248233905277,0,3,0,1.3853758830473617,29453.383319858338,True,False,True,True,True,False,False,True,False,True,True,False,False,True,False
32.35663482008822,3,8.930095539735353,2,5.356634820088216,3.3566348200882157,3.7831741004410784,0,1,0,0.7132696401764314,25404.63625266115,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False
36.53720156696908,1,16.780399776147274,3,4.439200447705451,4.560799552294549,2.7803997761472745,0,4,0,1.2196002238527255,24808.70960582017,True,False,True,True,True,True,False,False,True,True,True,False,True,False,False
25.262327218470315,3,8.651627293073632,2,3.0,4.78279090230879,1.0,0,4,1,0.7827909023087894,18030.791172408513,True,False,True,True,True,False,False,True,False,True,True,True,False,True,False
27.102583193273883,3,15.516051890751589,2,3.586531302522294,4.724354201681529,6.173062605044588,0,2,0,0.0,20322.967896218495,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False
37.69566396399606,1,19.36957995499508,3,3.6630420045004923,3.0,4.347831981998031,0,1,1,1.3369579954995077,21425.72828592349,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False
25.009399417624554,2,10.992480465900357,2,4.0,3.0,2.0,0,2,0,0.0018798835249106416,20743.9849609318,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False
38.64325483138534,2,10.46488224707801,2,3.17837258430733,3.0,4.535117752921989,0,2,0,0.8216274156926702,17086.713490337228,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False
